-124.1114, -79.6965, -64.2632, -52.9491
-123.7835, -76.3257, -59.3933, -54.8574
-123.9184, -70.2903, -53.1103, -46.7331
-123.8496, -77.1356, -45.1862, -43.5314
-124.0222, -77.9825, -47.7186, -40.7141
