251.3453,632.2525,662.54645,700.1934
183.2634,547.4574,605.6457,625.8190
219.5667,520.3466,532.2452,580.7823
271.4674,568.4456,642.6856,675.2302
220.4353,525.2322,550.3664,554.3463
