0,-232.86491556639697
1,-220.3167527381705
2,-214.0449447632701
3,-212.37596382116837
4,-206.0249151248235
5,-209.5872299204189
6,-208.5878702882509
7,-206.9990104402345
8,-208.81271632644905
9,-208.06352425441568
10,-207.19141938790705
11,-208.3277817426569
12,-207.82919404458897
13,-201.01148636301258
14,-205.90452638446862
15,-212.4733555976627
16,-204.93824823000676
17,-204.70839228033083
18,-202.4993484141302
19,-211.8413995280264
20,-211.97081330323854
21,-201.88610149740146
22,-203.26959425848668
23,-194.71013215696405
24,-198.97147263491746
25,-194.8584749136429
26,-195.922895729431
27,-196.90913240763183
28,-183.22926876660293
29,-183.4265231876286
30,-186.95181640585884
31,-189.35650827854
32,-179.65851158385942
33,-178.40960276173223
34,-183.11420368421742
35,-168.18079346599336
36,-175.87224860213726
37,-171.93478070096938
38,-166.0751664318602
39,-162.06738649702407
40,-148.6782267829579
41,-142.55507807975926
42,-154.8237166366632
43,-148.466548168541
44,-145.3481491910355
45,-153.94605392679657
46,-144.48965663510378
47,-141.87422228404606
48,-141.1065434861904
49,-127.65264681501309
50,-125.54403086921472
51,-125.39596232194319
52,-126.10713233585392
53,-118.76565808389813
54,-123.90065387369616
55,-145.2563116124672
56,-120.725104889975
57,-123.55874653374379
58,-119.75885250523086
59,-120.5164169506395
60,-132.38904080999905
61,-116.82283634813822
62,-119.43892712740666
63,-118.17177018153984
64,-115.66456127374883
65,-121.74304389664728
66,-112.80725159471126
67,-114.83098645976634
68,-115.23514031823076
69,-116.65591828711665
70,-117.59649425327163
71,-117.02829591540902
72,-128.89336422086717
73,-117.22886486281752
74,-125.425598563135
75,-107.58015599020874
76,-114.7752796007974
77,-117.48064964455529
78,-109.6033820348253
79,-112.11237118345775
80,-113.67924426803668
81,-112.63670466607918
82,-118.21237451765897
83,-110.69427323808634
84,-111.66828582647506
85,-107.33623213306313
86,-111.83219714504462
87,-111.16917477197333
88,-108.56951254779489
89,-111.17316860454515
90,-114.22321630988762
91,-111.20261820311181
92,-116.18596911099078
93,-106.15156831704401
94,-106.46448699122658
95,-118.18680393881209
96,-107.2299328132611
97,-106.58812921202141
98,-106.8646691582177
99,-112.6671185625924
100,-106.98336989873525
101,-105.67949714643571
102,-106.41930997687619
103,-112.51581879271417
104,-106.37867679831128
105,-104.54238309563847
106,-101.69259067742396
107,-108.24570645751432
108,-115.41854679280414
109,-97.96857381601585
110,-107.12311984903462
111,-113.20080968177616
112,-106.73052438615719
113,-105.96213141922254
114,-102.87212415933828
115,-119.28881865178992
116,-105.86489269339869
117,-106.3799853061011
118,-109.15138611889792
119,-106.21634300474503
120,-103.33377187376324
121,-105.9868301057636
122,-104.45668078389207
123,-104.54424287444085
124,-104.0430665015869
125,-106.77732756729434
126,-109.14877841939062
127,-111.1831795584207
128,-104.88869648554743
129,-103.42868773872789
130,-99.60495505042094
131,-106.22293148393464
132,-105.2892707092647
133,-110.89831269134217
134,-105.68532345802403
135,-101.33659621904731
136,-112.06710653332276
137,-98.33637517852269
138,-107.99768753738996
139,-97.31286850552988
140,-99.62657333459441
141,-104.55951780032053
142,-106.13650092716902
143,-106.09960632739674
144,-100.97310706796861
145,-98.62539888020466
146,-94.43480341906213
147,-104.890049969603
148,-98.71074592298784
149,-102.3677583404198
150,-101.72748872572578
151,-106.80687740803718
152,-105.81239885116365
153,-92.53815144518808
154,-101.28720127759514
155,-101.94867591812823
156,-98.59415654394293
157,-97.48633764152379
158,-94.1922731093031
159,-99.96964014943384
160,-97.61440829981855
161,-99.21903054115913
162,-92.7961834625284
163,-102.38758672568403
164,-107.06750450992973
165,-101.21281352706852
166,-97.43073767299023
167,-108.84128251292496
168,-102.73971511170366
169,-101.75264412163409
170,-106.23038152535202
171,-109.35442972762839
172,-94.94821328375207
173,-99.82384187077605
174,-102.73102404988906
175,-101.28431755091609
176,-100.9928853338531
177,-101.14450518462098
178,-107.32359492403526
179,-100.83315925687116
180,-93.97886975407982
181,-102.02487754838651
182,-94.1767216882876
183,-99.22694013685847
184,-98.60111239080396
185,-102.26680328915467
186,-98.08194171429143
187,-115.10260635480199
188,-99.21944993416743
189,-98.59549044829772
190,-100.61712316221148
191,-96.14134550328198
192,-101.33683037502826
193,-104.98983939582595
194,-101.88543005080136
195,-96.35884217444638
196,-95.57478288219286
197,-96.07362966330389
198,-97.51056626746379
199,-93.48087178774779
200,-104.6830604813968
201,-112.25739170979938
202,-104.63118536033049
203,-97.97430667638923
204,-111.45287036890679
205,-98.76319293156878
206,-105.89622071462931
207,-104.300856437165
208,-97.19577098629183
209,-98.68267597989663
210,-116.02574997230118
211,-115.43318427837923
212,-106.76643463897273
213,-112.07575553089097
214,-115.63428629656043
215,-118.84516970260842
216,-116.47701821135499
217,-114.76300777150534
218,-110.1027555685961
219,-116.66173462311404
220,-108.21935892249698
221,-100.61314120318201
222,-114.16016281478161
223,-109.27089030004085
224,-101.75352699487556
225,-100.74134392366446
226,-104.40597781832086
227,-98.28329775117363
228,-102.74649825315282
229,-106.44536734364195
230,-115.2331355239641
231,-110.60372145875891
232,-108.69748874582633
233,-98.74756697848615
234,-102.98536370887838
235,-109.90739494747135
236,-102.04445600328057
237,-98.63131185476158
238,-106.89815491309885
239,-104.04272355188783
240,-101.67931516060814
241,-101.46684697026652
242,-105.19176685925277
243,-95.60364150250959
244,-103.71307482452742
245,-100.59229702538622
246,-99.31628136131401
247,-104.28467065721027
248,-97.53661990649564
249,-98.43619146015672
250,-99.06386740548083
251,-96.83075403740496
252,-103.54274797176237
253,-107.9914939422715
254,-102.5338722144554
255,-108.8639748367451
256,-101.85608843435534
257,-101.27931442868334
258,-95.51741778100543
259,-100.80707712382082
260,-102.02485133958061
261,-111.22123209038867
262,-108.47970032499629
263,-98.36504678967566
264,-118.46437466978568
265,-101.74290537423283
266,-109.60754863725121
267,-99.26872005203239
268,-95.63598086400452
269,-104.70625476950528
270,-103.10064691879131
271,-102.79110455727948
272,-100.22439650427168
273,-103.9411760923384
274,-105.90564713776882
275,-108.01607358224192
276,-100.12350523604671
277,-101.35913145608396
278,-103.96630459309692
279,-101.81549501035755
280,-102.74651769626207
281,-102.60735094213959
282,-97.4719967724746
283,-98.7087167092944
284,-100.81315600909822
285,-100.57744771526286
286,-101.18042036469444
287,-100.30203510066633
288,-100.58772052212299
289,-104.1070654078644
290,-97.10442011655866
291,-108.75196235433974
292,-103.77510454301287
293,-102.87387309317788
294,-103.13312989245748
295,-104.4221923761855
296,-111.45918607233632
297,-104.20740054458133
298,-100.06890205211374
299,-95.16805467708237
