-39.99,-9.89,-3.3277054,-3.22987046
-40.69,-10.19,-3.3277054,-3.22987046
-38.28,-14.64,-3.3277054,-3.22987046
-39.35,-11.45,-3.3277054,-3.22987046
-36.31,-12.92,-3.3277054,-3.22987046
-39.61,-22.62,-3.3277054,-3.22987046
-36.43,-13.06,-3.3277054,-3.22987046
-43.98,-11.84,-3.3277054,-3.22987046
-35.96,-12.29,-3.3277054,-3.22987046
-38.78,-13.89,-3.3277054,-3.22987046
